name,lat,lon,category
Tuas South Canteen,1.2951382,103.6267659,cafe
Hong Yun Eating House,1.3078767,103.6314687,cafe
Han's Cafe & Cake House,1.3273019,103.6780283,cafe
Hong Yun Eating House,1.3079374,103.6314883,cafe
,1.2978701,103.8146081,cafe
D'life - Vegetarian,1.3516267,103.7256019,cafe
Starbucks,1.3011829,103.8367385,cafe
Common Man Roasters,1.2918513,103.8384068,cafe
The Coffee Academics,1.3059,103.8328705,cafe
Stokedi,1.2877723,103.7904988,cafe
Baker & Cook,1.3238966,103.7967709,cafe
Kopifellas,1.2878384,103.7904984,cafe
LIN LIN VEGETARIAN DELIGHT,1.328853,103.9311895,cafe
Maison Kayser Raffles Place,1.2849337,103.849759,cafe
Hong Kee Roasted Chicken/Duck Rice,1.317169,103.8785396,cafe
Boost,1.3798455,103.7644037,cafe
Hoshino Coffee,1.2947768,103.8600591,cafe
St. Marc Cafe,1.2918626,103.8566343,cafe
The Coffee Bean & Tea Leaf,1.2919551,103.8564828,cafe
Toast Box,1.2928749,103.8534123,cafe
The Coffee Bean & Tea Leaf,1.2933446,103.8595234,cafe
KOI Cafe,1.2932793,103.8596863,cafe
Paris Baguette,1.2933107,103.8532182,cafe
Starbucks,1.2921569,103.8556952,cafe
KOI Express,1.2935738,103.853047,cafe
The Coffee Bean & Tea Leaf,1.3033634,103.8358767,cafe
Starbucks,1.3049283,103.8233479,cafe
Starbucks,1.2807203,103.8539014,cafe
The Coffee Bean & Tea Leaf,1.2805661,103.8533696,cafe
Dimbulah,1.2803268,103.8543674,cafe
BreadTalk,1.2798102,103.8529634,cafe
The Mad Men Attic Bar,1.2862122,103.8488398,cafe
,1.2925631,103.794937,cafe
Toast Box,1.3202983,103.8434069,cafe
Starbucks,1.2551352,103.8177459,cafe
My Awesome Cafe,1.2801306,103.847118,cafe
The Populus Coffee and Food Co,1.278196,103.8406988,cafe
Ya Kun Kaya Toast,1.3564289,103.9865056,cafe
Bingki Korean bingsu dessert,1.2772559,103.8428716,cafe
Fuel Plus,1.2698155,103.8147922,cafe
Ah Chew Desserts,1.2979987,103.8563582,cafe
Ah May Cafe,1.2982678,103.856838,cafe
Burp,1.3079528,103.8953721,cafe
NunSongYee Korean Dessert Cafe,1.3069127,103.8954533,cafe
with a pinch of salt,1.3064814,103.8959055,cafe
YY Kafei Dian,1.2961147,103.8558237,cafe
Rocky Master,1.2964888,103.8543364,cafe
Starbucks,1.2745103,103.8002586,cafe
Rocky Masters,1.3023978,103.7932515,cafe
Coffee Hive,1.3022823,103.793566,cafe
Coffee Culture,1.3042209,103.7923946,cafe
Nanyang Old Coffee,1.3024031,103.7925841,cafe
Hungrywich,1.302691,103.7925356,cafe
Starbucks,1.3031953,103.7919503,cafe
O'Briens,1.3036094,103.7924537,cafe
Meat & Greens,1.3022111,103.7930452,cafe
Mr Bean,1.3060918,103.7911369,cafe
Starbucks,1.3059696,103.7911477,cafe
Heong Hock Cafe,1.329031,103.8869731,cafe
Co-op@NTU Cafe,1.3432489,103.6825786,cafe
Syed Cafe,1.3310465,103.9481504,cafe
Thai Table,1.3336878,103.9485209,cafe
D'zerts Cafe,1.33381,103.9488388,cafe
Killiney Kopitiam,1.2988102,103.8394544,cafe
TWG Tea,1.2848446,103.8599481,cafe
Penny University,1.308821,103.9111615,cafe
Udders & Kook,1.3133636,103.9276038,cafe
Perle Noire,1.3133841,103.9277158,cafe
Lelepot,1.3086334,103.9114305,cafe
Madnest,1.308611,103.9113547,cafe
Starbucks,1.2871106,103.8534479,cafe
Cedele,1.3142004,103.9195506,cafe
Brew Maison,1.3195977,103.8272358,cafe
Fresh Fruits Lab,1.3186476,103.9095263,cafe
,1.3137267,103.8845512,cafe
Starbucks,1.315193,103.8944083,cafe
Unicorn Kampung 1200,1.3145235,103.889916,cafe
Koi Cafe,1.3782411,103.7627567,cafe
Fun Toast,1.3727459,103.893872,cafe
JC Don Cafe & Bar,1.3121146,103.9111364,cafe
Hello Arigato,1.3094425,103.9022742,cafe
Dickson Nasi Lemak,1.3093344,103.9023602,cafe
Kings Cart Coffee Factory,1.3091015,103.9023871,cafe
The Cider Pit,1.3090259,103.902448,cafe
Mellvin Coffee Shop,1.3084882,103.9029579,cafe
Micro Bread & Co.,1.3053163,103.9037727,cafe
Starbucks,1.3783787,103.7627101,cafe
Tuk Tuk Cha,1.3785933,103.7636183,cafe
Ya Kun Kaya Toast,1.3783047,103.7626833,cafe
Olsen Bakehouse,1.3096307,103.9023246,cafe
MooLooLaBar,1.3041777,103.9024992,cafe
C&L Cafe,1.3335084,103.8923394,cafe
GHK Food House,1.2791337,103.8283485,cafe
Ice Edge Cafe,1.3621379,103.8852584,cafe
Mad Cow cafe,1.3735278,103.8377916,cafe
The Nook,1.2821093,103.8195696,cafe
Starbucks,1.3236266,103.8103227,cafe
Atlas Coffee House,1.3229369,103.8120098,cafe
Partea,1.332037,103.882721,cafe
Yong Fu Coffee Shop,1.3389921,103.8860514,cafe
Hyde & Co,1.3038412,103.8599324,cafe
Two Tall Trees,1.3652584,103.8661529,cafe
Woody Family Cafe,1.458145,103.8377391,cafe
Starbucks,1.2850987,103.8498255,cafe
Dimbulah,1.2737664,103.8445951,cafe
The Coffee Bean & Tea Leaf,1.2758765,103.8462919,cafe
Cosat Coffee,1.2798619,103.8495645,cafe
Crossings,1.2983627,103.8513768,cafe
Cafe Etc.,1.3519435,103.8351973,cafe
Station 51,1.2982279,103.8512939,cafe
Pancake Boss Martabak Manis,1.298025,103.8554522,cafe
Dapper Coffee,1.2802779,103.8466941,cafe
Delicius Pasticceria,1.2807589,103.8503427,cafe
Tiong Bahru Bakery,1.293587,103.8538178,cafe
Whisk & Paddle,1.3929117,103.9174052,cafe
Pantler,1.2802342,103.8471382,cafe
Out Of The Cake Box (Telok Blangah),1.2716843,103.8093601,cafe
,1.3012276,103.8584718,cafe
Mad for Garlic,1.2934903,103.8565201,cafe
Chapter 55,1.2842017,103.8344071,cafe
Lola's Cafe,1.3616561,103.8859446,cafe
Oh Deli,1.3090967,103.9119992,cafe
O'ma Spoon,1.3010262,103.838271,cafe
Selfie Coffee,1.3004968,103.8592282,cafe
Super Dario Lasagne Cafe,1.3110911,103.8568471,cafe
Meomi Cat Cafe,1.30161,103.8582919,cafe
Sexy Coffee,1.3004376,103.859745,cafe
Warm Up Cafe,1.3064828,103.8472846,cafe
Flagwhite,1.3408716,103.7724164,cafe
Le Cafe Confectionary & Pastry,1.3047024,103.8493748,cafe
DINO,1.3534156,103.8335152,cafe
Sam Yat Coffee,1.2846281,103.8349888,cafe
Coba Kedai Kopi,1.3138189,103.8592828,cafe
Highlander Coffee,1.2767642,103.8361215,cafe
Ya Kun Family CafÃ©,1.2887006,103.8466688,cafe
Ya Kun Kaya Toast,1.293344,103.853512,cafe
Mustafa Cafe,1.3098923,103.8554809,cafe
Qtech,1.3078238,103.8576806,cafe
Hoe Lye,1.3144933,103.8538449,cafe
280 Cafe,1.4505576,103.7919449,cafe
Average Service,1.3115405,103.8591829,cafe
Asylum,1.3113516,103.8590382,cafe
Butter Studio,1.307162,103.8563102,cafe
Bero Coffee Singapore,1.278965,103.8401423,cafe
Sisters Cookies,1.3082921,103.762045,cafe
Toast Box,1.2747619,103.8435102,cafe
Original Herbal Shop,1.3257463,103.8496484,cafe
Hello Arigato,1.3528609,103.834437,cafe
Bakery House Cafe,1.3528994,103.8343802,cafe
Each-A-Cup,1.3468483,103.6808489,cafe
Luckin Coffee,1.3423923,103.6821534,cafe
Starbucks,1.2994608,103.8559052,cafe
Joe and Juice,1.2471459,103.842132,cafe
June's Breathe Cafe,1.344709,103.6783322,cafe
The Coffee Bean & Tea Leaf,1.3536458,103.9891935,cafe
Twenty Grammes,1.3724755,103.8556948,cafe
Kraftwich by Swissbake,1.2960419,103.8496293,cafe
Whisk,1.2848484,103.8330993,cafe
Da Paolo Gastronomia,1.3227163,103.814509,cafe
Starbucks,1.392511,103.8949358,cafe
Fun Toast,1.3363075,103.888631,cafe
Gong Cha,1.3363468,103.8887173,cafe
the plant story,1.2953082,103.8669166,cafe
Aljunied 119 Food House,1.3198107,103.8858494,cafe
LiHO,1.3436331,103.6833192,cafe
LiHO,1.4299666,103.835835,cafe
Koi The,1.4368561,103.786756,cafe
Ya Kun Kaya Toast,1.3918488,103.8948049,cafe
Kenangan Coffee,1.3921396,103.8948272,cafe
Craftsmen Speciality Coffee,1.3179904,103.8432719,cafe
Starbucks,1.3550914,103.8308803,cafe
Japan Rail Cafe,1.2766437,103.8456129,cafe
L__afe,1.3799023,103.8494745,cafe
KOI ThÃ©,1.2991805,103.8541865,cafe
Fame Coffee,1.2988686,103.8540025,cafe
Hygge,1.3009091,103.8589458,cafe
Going OM,1.3013453,103.8586184,cafe
Starbucks,1.3537896,103.9408874,cafe
Four Season coffee bread,1.3001,103.8523925,cafe
Ya Kun Kaya Toast,1.3003193,103.8520479,cafe
Wimbly Lu,1.3118759,103.8606521,cafe
The Coffee Bean & Tea Leaf,1.3113025,103.8562895,cafe
The Tiramisu Hero,1.311153,103.8597538,cafe
TLC,1.3121166,103.8605867,cafe
CafÃ© Nido,1.3119255,103.8606018,cafe
Starbucks,1.2930473,103.8265922,cafe
Arise & Shine,1.2968168,103.7806649,cafe
Bee's Knees,1.3188449,103.8155351,cafe
The Coffee Roaster,1.2961072,103.7722287,cafe
Ya Kun Kaya Toast,1.3186699,103.8929154,cafe
Fun Toast,1.3188617,103.8945788,cafe
The Coffee Bean & Tea Leaf,1.3188872,103.8939156,cafe
brother bird,1.3013198,103.8583249,cafe
Toast Box,1.3722657,103.8939302,cafe
SOD Cafe,1.3749421,103.8829002,cafe
Coffee Shop,1.3754593,103.8910657,cafe
Nana's cafe,1.3088438,103.8607102,cafe
Mr Bean,1.338474,103.6988131,cafe
Jewel Coffee,1.2958221,103.7817053,cafe
,1.3013437,103.853369,cafe
Ippin,1.29348,103.8415517,cafe
Sin Chao Garden,1.2957184,103.8393308,cafe
Neptune,1.3078254,103.9075092,cafe
Chin Mee Chin Confectionery,1.3072261,103.907068,cafe
Cook Book,1.3067005,103.9059073,cafe
Ya Kun Kaya Toast,1.2747979,103.8436326,cafe
Starbucks,1.4397502,103.8005986,cafe
Starbucks,1.2999537,103.854232,cafe
Mum__ cafe,1.2871859,103.8146502,cafe
Belle-ville Pancake Cafe,1.300345,103.8559432,cafe
Craftsmen Coffee,1.3312152,103.807145,cafe
Starbucks,1.3014082,103.8625581,cafe
Soek Seng 1954 Bicycle Cafe,1.412293,103.868244,cafe
Alter Ego,1.2892552,103.8563671,cafe
Coffee Break,1.2796097,103.8466809,cafe
Starbucks,1.2993627,103.8473568,cafe
Platform 1094,1.3238392,103.8650988,cafe
Fangko Coffee & Beer,1.2878409,103.8470936,cafe
Punch,1.286896,103.847294,cafe
W 39 Bistro & Bakery,1.3083956,103.7624281,cafe
Henri,1.2831573,103.8488688,cafe
Toast Box,1.2833481,103.8488645,cafe
Brunches Cafe,1.3146342,103.8540305,cafe
Reedz CafÃ©,1.3194564,103.8175017,cafe
Killiney,1.2650267,103.8193848,cafe
Starbucks,1.3038293,103.8330336,cafe
Starbucks,1.3048264,103.8311189,cafe
Streats Hong Kong Cafe,1.3115976,103.8561564,cafe
Starbucks,1.3112036,103.8562706,cafe
Toast Box,1.3114935,103.8560357,cafe
Plus Coffee Joint,1.2823697,103.8449185,cafe
Ya Kun Kaya Toast,1.2836904,103.847911,cafe
Starbucks,1.3025112,103.8732904,cafe
The Coffee Bean & Tea Leaf,1.3031943,103.8730865,cafe
Joe & Dough,1.3025296,103.8766904,cafe
Starbucks,1.302524,103.8765891,cafe
The Coffee Bean & Tea Leaf,1.3024094,103.8763533,cafe
ChÃ¢teraisÃ©,1.3922296,103.8951152,cafe
Starbucks,1.4066115,103.901858,cafe
The Coffee Bean & Tea Leaf,1.3005937,103.8450019,cafe
Ya Kun Kaya Toast,1.2997292,103.8453842,cafe
Foodtastic,1.3781884,103.7487645,cafe
Tachihara Coffee,1.2936221,103.8596506,cafe
The Dark Gallery,1.2923449,103.8596718,cafe
Commune,1.2923976,103.8598075,cafe
Supertea,1.2924889,103.8596563,cafe
Otter & Pebbles,1.3202765,103.8449787,cafe
Workspace Expresso Bar Financial Centre,1.2788549,103.8545372,cafe
Afterglow by Anglow,1.2801562,103.841641,cafe
Soulalife,1.2848786,103.8477095,cafe
Avorush,1.2782745,103.8506304,cafe
Soulalife,1.3360205,103.9640374,cafe
Beriwell,1.3045356,103.9024959,cafe
Workspace Expresso Bar Marina One,1.2771878,103.8521375,cafe
Ninja Cut,1.2960615,103.8548214,cafe
Food Rebel,1.2808923,103.8483199,cafe
Workspace Expresso Bar Novena Square,1.319958,103.8438403,cafe
Grain Traders,1.2817841,103.8500914,cafe
Pickleville,1.2781906,103.8482175,cafe
Haakon,1.2839577,103.8514078,cafe
Haakon,1.3106547,103.7960692,cafe
HÃ¥akon,1.3144946,103.894775,cafe
Haakon,1.3009768,103.8382904,cafe
Carrotsticks and Cravings,1.3019552,103.8127955,cafe
Create Healthy Lifestyle,1.3005224,103.8522588,cafe
Harvest,1.305368,103.9038974,cafe
Starbucks,1.3824843,103.8934942,cafe
Arise and Shine,1.2992078,103.7715671,cafe
Starbucks,1.3691698,103.8484316,cafe
Starbucks,1.2988917,103.7876095,cafe
Waterbath Chef,1.3037108,103.7659869,cafe
Starbucks,1.2861428,103.8273642,cafe
Toast Box,1.2862134,103.8273742,cafe
The Coffee Bean & Tea Leaf,1.2863173,103.8272948,cafe
Fun Toast,1.286394,103.8278526,cafe
KOI,1.286486,103.8277624,cafe
Ya Kun Kaya Toast,1.2865231,103.8271802,cafe
,1.2848264,103.8426799,cafe
Forest4 Darts Cafe,1.3761287,103.955121,cafe
Starbucks,1.3773576,103.9548827,cafe
Platypus Foodbar (E2A),1.2987428,103.7714113,cafe
The Salad Shop,1.2855373,103.8512376,cafe
The Salad Shop,1.2741218,103.8455435,cafe
The Coffee Bean & Tea Leaf,1.3506028,103.8726532,cafe
Starbucks,1.3506075,103.8722546,cafe
KOI ThÃ©,1.3510256,103.8721487,cafe
The Coffee Bean & Tea Leaf,1.3384368,103.9834238,cafe
The Coffee Bean & Tea Leaf,1.3504685,103.8482843,cafe
Fun Toast,1.350596,103.8486604,cafe
DÃ©lifrance,1.3945474,103.8932676,cafe
Polar CafÃ©,1.3947403,103.8930359,cafe
Ah Khoo Sengkang,1.3927872,103.8942212,cafe
Kaffe & Toast,1.3950395,103.8929177,cafe
Paris Baguette,1.3415249,103.9853051,cafe
52 Sandwich Shack,1.2941777,103.8528986,cafe
,1.2746839,103.8415113,cafe
Frienzlink Cafeteria,1.2874426,103.848173,cafe
Starbucks,1.3723972,103.8938773,cafe
Spinelli,1.3002456,103.770681,cafe
Daily Coffee,1.3233821,103.9226456,cafe
IKEA Bistro,1.3735963,103.9324012,cafe
The Coffee Bean & Tea Leaf,1.2737438,103.8016581,cafe
Cottontail Creamery,1.3502695,103.8689715,cafe
Hollin,1.2992928,103.8456716,cafe
Tiong Bahru Bakery,1.3045581,103.8332472,cafe
Hvala,1.3012972,103.8568706,cafe
LiHO Bubble tea,1.3116863,103.8566887,cafe
Cottontail Creamery,1.3503728,103.8690692,cafe
Chef__ Hats,1.3793005,103.8882346,cafe
Mos Cafe,1.3032893,103.8341543,cafe
d'GoldCafÃ©,1.3026151,103.8346548,cafe
Koi,1.3722423,103.8938114,cafe
Ya Kun Kaya Toast,1.2792013,103.8470827,cafe
Nanyang Old Coffee,1.2801021,103.8472066,cafe
Merci Marcel,1.2844007,103.8336915,cafe
Paris Baguette,1.2996634,103.8556802,cafe
Fore Coffee,1.2995098,103.8555629,cafe
Gong Cha,1.2994706,103.8554316,cafe
Mr. Coconut,1.2889522,103.8467413,cafe
Gastronomia da paolo,1.2633874,103.8224582,cafe
Chulove Cafe,1.2636257,103.8231537,cafe
Toast Box,1.2647742,103.8215904,cafe
The Coffee Bean & Tea Leaf,1.2648967,103.8217614,cafe
Starbucks,1.264123,103.8221774,cafe
Ya Kun Kaya Toast,1.2644411,103.8228122,cafe
DÃ©lifrance,1.2934154,103.7846964,cafe
Salvation,1.3108714,103.8529417,cafe
Bread Bahu,1.3099378,103.8522286,cafe
Beloved Aroma,1.3118491,103.8397633,cafe
Marn,1.3118448,103.8397025,cafe
Singa,1.3118411,103.8396536,cafe
stateland coffee house,1.3012954,103.8584235,cafe
The Dempsey Cookhouse and Bar,1.3055936,103.8103792,cafe
Hollie Singapore Suntec City,1.2959948,103.8590805,cafe
Hollin Singapore,1.2942459,103.857697,cafe
Baristart Coffee Singapore,1.2776963,103.8444702,cafe
Bearded Bella,1.2776334,103.842895,cafe
Twenty Eight Cafe,1.3020804,103.8488859,cafe
Butcher Boy,1.280007,103.8413881,cafe
The Assembly Ground,1.3012109,103.8364671,cafe
Playnation CafÃ©,1.3011097,103.8355374,cafe
The Coffee Bean & Tea Leaf,1.3011896,103.8357891,cafe
Cotton Dreams,1.3009796,103.8360785,cafe
Gong Cha,1.3329432,103.8484222,cafe
% Arabica,1.3010538,103.8594011,cafe
Courtyard Cafe,1.2898227,103.8510694,cafe
ChoPSuey CafÃ©,1.3031071,103.8104746,cafe
The Social,1.2807127,103.8422385,cafe
Jewel Coffee,1.2781191,103.8475971,cafe
Huggs,1.2786222,103.8479707,cafe
Dimbulah,1.2807447,103.8514644,cafe
Killiney,1.2787545,103.8486005,cafe
Starbucks,1.2856199,103.8540183,cafe
Joe & The Juice,1.293491,103.852846,cafe
Feng Shui Tang,1.3002714,103.8526169,cafe
Cranky Cat,1.3045149,103.860991,cafe
Gloria Jean's,1.3056578,103.8604905,cafe
LiHo,1.3074852,103.8625913,cafe
The White OmbrÃ©,1.3057873,103.8606337,cafe
Swee Heng 1989 Bakery Cafe,1.2956693,103.7832568,cafe
Rocky Master,1.3360247,103.8891658,cafe
Jalan Kayu,1.3359954,103.8891019,cafe
HeDeLe,1.2768633,103.8432538,cafe
Kafe UTU,1.2798229,103.8419945,cafe
CHICHA San Chen ___ä¸__,1.3009435,103.8449724,cafe
glasshouse,1.2783165,103.8409443,cafe
The Glasshouse,1.2954064,103.8522768,cafe
Five Oars,1.2789229,103.844076,cafe
Jewel Coffee,1.3072387,103.8288114,cafe
Anteroom Coffee Brewers,1.3158078,103.8043442,cafe
Rochor Beancurd House,1.3263026,103.848728,cafe
Clan Cafe,1.2793295,103.8404683,cafe
Two Bakers,1.3109303,103.8606055,cafe
The Social Space,1.2771491,103.8535407,cafe
Hoshino Coffee,1.317613,103.84379,cafe
Old Rochor Beancurd,1.3128327,103.8599756,cafe
Starbucks,1.317659,103.8439745,cafe
Plentyfull,1.2921182,103.8598396,cafe
An AÃ§ai Affair,1.3056739,103.9042862,cafe
An AÃ§ai Affair,1.3345836,103.7429108,cafe
Monument Lifestyle,1.2783437,103.8431564,cafe
An AÃ§ai Affair,1.3602821,103.9894896,cafe
An AÃ§ai Affair,1.3522882,103.8349277,cafe
Starbucks,1.291003,103.8579544,cafe
Mei Heong Yuen Dessert,1.2908043,103.8582675,cafe
Ya Kun Kaya Toast,1.2913729,103.8579773,cafe
Gloria Jean's,1.2909645,103.8574693,cafe
dal.komm Coffee,1.2910168,103.8578472,cafe
ChÃ¢teaux,1.3235661,103.8420534,cafe
Carrotsticks & Cravings,1.2898196,103.8376754,cafe
Common Man Stan,1.2802937,103.8479121,cafe
Merci Marcel,1.2826185,103.8471229,cafe
Old Tiong Bahru Bak Kut Teh,1.2845604,103.832752,cafe
Soul Alife,1.3344433,103.9632953,cafe
Toast Box,1.282437,103.8578628,cafe
Heytea,1.2824208,103.8579855,cafe
Cedele,1.2826249,103.8578254,cafe
Mdm Yap's Cafe,1.2849003,103.8448291,cafe
Hill Street Coffee Shop,1.2851332,103.8447675,cafe
Paulinni,1.284302,103.8443298,cafe
The Coffee Bean & Tea Leaf,1.2851877,103.844925,cafe
SweetSpot,1.2826782,103.8591251,cafe
KOI ThÃ©,1.3008043,103.8448696,cafe
Cafe O,1.3107018,103.7961757,cafe
The Coffee AcademÃ¯cs,1.2797206,103.8536954,cafe
KOI ThÃ©,1.2651467,103.820009,cafe
The Coffee Bean & Tea Leaf,1.2640056,103.8202209,cafe
Starbucks,1.2646464,103.8201783,cafe
Tuk Tuk Cha,1.2641194,103.8204712,cafe
Ya Kun Kaya Toast,1.2651016,103.8202283,cafe
Veggie House,1.2649322,103.820121,cafe
Heavenly Wang,1.2648568,103.8204316,cafe
LiHO Tea,1.299196,103.8479775,cafe
The Assembly Ground,1.2993552,103.8479781,cafe
Cafe Own,1.2992591,103.8476369,cafe
Caffe Fernet,1.28254,103.8534231,cafe
Woodgrove Cafe,1.4294251,103.7823579,cafe
Kaffe and Toast,1.2864406,103.8012471,cafe
PPP Coffee,1.291523,103.8495213,cafe
LiHO TEA,1.2913306,103.8501259,cafe
Ya Kun Kaya Toast,1.2914582,103.8505554,cafe
Happy Cup,1.2916668,103.8495711,cafe
dal.komm coffee,1.2915251,103.8496818,cafe
Tiong Bahru Bakery,1.2915842,103.8499061,cafe
The Clueless Goat,1.3186623,103.8435284,cafe
Teh Tarik Express,1.4145137,103.8719063,cafe
Heap Seng Leong,1.3053994,103.8637402,cafe
Luckin Coffee,1.3919053,103.8951854,cafe
Toast Box,1.3923977,103.8950312,cafe
Gong Cha,1.3917508,103.8948334,cafe
LiHO,1.392315,103.8952611,cafe
KOI ThÃ©,1.3920266,103.8952649,cafe
LiHO,1.4065028,103.9021779,cafe
Toast Box,1.4067573,103.9021746,cafe
The Coffee Bean & Tea Leaf,1.4067447,103.9024371,cafe
Playmade,1.4066798,103.9021675,cafe
KOI ThÃ© Express,1.4065542,103.9019225,cafe
Cedele,1.4064614,103.901539,cafe
Happy Sunshine Bubble Tea,1.3625671,103.7512212,cafe
Mr Bean,1.3592719,103.7519176,cafe
Liho,1.3592674,103.7517875,cafe
World Peace Cafe,1.2783993,103.8410419,cafe
La Cafe & Bar,1.3206616,103.8427525,cafe
Kopi & Tarts,1.3317711,103.8682094,cafe
PrivÃ© Cafe,1.2869817,103.8514721,cafe
Koi Express,1.333844,103.7419633,cafe
,1.2808577,103.8505782,cafe
Luckin Coffee,1.3267478,103.846652,cafe
LiHO,1.3034288,103.8334528,cafe
Starbucks,1.2848443,103.8444781,cafe
Amps Tea,1.2994949,103.8540167,cafe
